,word,total_times,proportion,aver_ret
44222,balmer,11,0.45454545454545453,0.0012635088430527589
44223,friction,152,0.4276315789473684,0.0037203295001131524
44224,eindhoven,2,0.0,-0.01018455473522549
44225,makhambet,3,0.0,-0.008692749616911884
44226,pacificorp,10,0.5,0.0018017799373480318
44227,diclos,1,0.0,-0.045650613794721406
44228,buck,176,0.5284090909090909,-0.0009912176041390408
44229,altran,11,0.2727272727272727,-0.014935969163959435
44230,valeur,2,0.5,-0.0005045831843418429
44231,breastlink,1,0.0,-0.0020185709904305873
44232,or,10,0.5,0.0009263835570160944
44233,referr,77,0.44155844155844154,-0.009053349493325383
44234,dcp,9,0.5555555555555556,0.010762261591668999
44235,takeiti,2,1.0,0.11445340952136768
44236,canaver,24,0.4583333333333333,-0.005158619402601007
44237,downtown,136,0.4485294117647059,-0.00805822030784282
44238,alba,18,0.2777777777777778,-0.007105947258262562
44239,isching,1,1.0,0.0016059134340312472
44240,feedstuff,1,1.0,0.01070278621032133
44241,salyer,2,1.0,0.00590349769502495
44242,glusker,1,1.0,0.011175140814290257
44243,tfde,1,0.0,-0.03477642356756763
44244,lca,9,0.3333333333333333,-0.012675822279013612
44245,hickok,1,0.0,-0.08136140623880593
44246,speak,2509,0.48266241530490234,-0.0010775469559423433
44247,tec,8,0.5,-0.0016267300280426577
44248,pfaeffikon,2,1.0,0.04062035201321412
44249,hialeah,1,0.0,-0.0032958474029438434
44250,countervail,13,0.46153846153846156,-0.0021280997412848586
44251,instituit,1,0.0,-0.015393953659765997
44252,hdm,1,0.0,-0.01562195635771069
44253,latuda,1,1.0,0.01555543176470595
44254,hmo,7,0.5714285714285714,0.0001813403459568342
44255,hongk,1,1.0,0.012527505433734955
44256,robbiati,7,0.2857142857142857,-0.006038542796185575
44257,reni,2,0.5,-0.0043615079203371395
44258,uptrend,19,0.42105263157894735,-0.0031107875419595123
44259,pefani,1,0.0,-0.0046872919999999185
44260,helicobact,6,0.3333333333333333,-0.0019213694165277455
44261,cholorid,1,1.0,0.00041443632281998473
44262,effretikon,1,1.0,0.0003895804980842375
44263,poverti,65,0.4,-0.002747943222751462
44264,paidad,1,1.0,0.01419443208871536
44265,bookmak,305,0.46885245901639344,-0.0012026925066405028
44266,col,35,0.37142857142857144,-0.007936894439156683
44267,illiquid,55,0.4727272727272727,0.0003671546562139004
44268,hollinrak,10,0.4,0.0014716670561851209
44269,afp,11,0.5454545454545454,-8.607596891565503e-05
44270,ewtp,5,0.6,-0.0018752150978436557
44271,doublesfreeport,1,0.0,-0.047516272287683056
44272,futtsu,1,0.0,-0.0005569400249189523
44273,erato,1,0.0,-0.0195552981259446
44274,alon,922,0.4880694143167028,0.0014244537908846726
44275,daxor,5,0.8,-0.000486624698543936
44276,craig,265,0.4830188679245283,0.000911367569403727
44277,porte,1,0.0,-0.0017510830433963885
44278,mimica,7,0.7142857142857143,0.010992155623689123
44279,mst,5,0.6,-0.0004755579579876036
44280,mckechni,1,1.0,0.001172682600058871
44281,compound,415,0.4530120481927711,-0.00811008251775174
44282,gsib,3,1.0,0.00309986485161815
44283,pud,6,0.8333333333333334,0.021800558172889752
44284,centroamerica,1,0.0,-0.012320111624521105
44285,brodli,3,1.0,0.0045210570527369435
44286,chilcott,9,0.5555555555555556,0.002081811213585914
44287,bco,2,1.0,0.0033261010827095776
44288,jillfran,1,1.0,0.0019357735812032238
44289,tajani,1,1.0,0.016185370010819794
44290,holland,82,0.43902439024390244,-0.0021305953231905866
44291,usao,2,1.0,0.026282027133600817
44292,filicia,1,0.0,-0.012237068089429756
44293,hitecvis,22,0.5,-0.003564992111601113
44294,endanger,3,0.6666666666666666,0.002462421867931719
44295,telemanag,10,0.5,-0.0028994646824894174
44296,jdr,1,1.0,0.0097186196056339
44297,holographi,1,1.0,0.0114195370202195
44298,willdan,15,0.4,0.013451020677539302
44299,ferumoxytol,4,0.5,-0.038817036517198505
44300,specifi,637,0.4631083202511774,-0.0052286704099763475
44301,fundusz,1,1.0,0.019204147831251718
44302,webster,27,0.48148148148148145,-0.0044083451879785695
44303,halbach,2,0.5,-0.004916097314749773
44304,kambi,1,0.0,-0.012517599442622856
44305,hormuz,14,0.5,0.005559867068303444
44306,hunker,8,0.625,-0.017453242428350696
44307,chapada,1,1.0,0.01914556589189183
44308,escareno,2,0.5,0.003351741457057028
44309,feather,18,0.5555555555555556,0.0030216541199293337
44310,unwrought,2,0.5,-0.0003321525274830521
44311,darex,3,0.3333333333333333,0.05548654771492507
44312,uli,4,0.5,0.018178011567171456
44313,downscal,3,0.3333333333333333,-0.003918817994312389
44314,shaver,3,0.3333333333333333,-0.001368123080766492
44315,oomen,1,0.0,-0.01603159835178282
44316,guerin,1,1.0,0.0033154568923231226
44317,medal,11,0.7272727272727273,0.005429709545985138
44318,envent,1,0.0,-0.0035454028406203125
44319,jammind,2,0.0,-0.004658495569800593
44320,sportscent,2,0.0,-0.01603788463082675
44321,tomb,6,0.6666666666666666,-0.0038477036725074296
44322,vacheron,1,0.0,-0.0032709373683985857
44323,florham,3,0.3333333333333333,-0.011381494935109699
44324,fablet,1,0.0,-0.0005641305534726552
44325,livermor,6,0.16666666666666666,-0.013333470560942697
44326,yrd,1,0.0,-0.0032239582826030307
44327,bobst,5,0.2,-0.01352797936379815
44328,bratch,1,1.0,0.012065902490706406
44329,faisaliah,1,1.0,0.0010757448022319634
44330,chaiman,1,1.0,0.0378185005454546
44331,raath,2,0.0,-0.0059764917341595
44332,xulan,1,0.0,-0.4701300692941176
44333,ade,4,0.5,-0.003048370495298741
44334,roger,421,0.47980997624703087,-0.0025015531802796195
44335,mmbtu,123,0.3902439024390244,-0.00325271432292339
44336,fishmeal,1,1.0,0.0003089187873766711
44337,mcmartin,1,0.0,-0.004113135663024853
44338,jpn,1,0.0,-0.011206999223427059
44339,tedious,3,0.0,-0.007062179188275397
44340,fankhaus,1,0.0,-0.014552172292461902
44341,frerot,2,0.5,0.003162825546382559
44342,lampkin,3,0.0,-0.009093391028037398
44343,wilkinsburg,1,1.0,0.03512480615115006
44344,apfelbaum,1,0.0,-0.00025142980223174285
44345,hgtv,8,0.375,-0.017111240040293626
44346,regintel,1,0.0,-0.016681844807240172
44347,izasa,1,0.0,-0.01771831801234578
44348,joosub,1,0.0,-0.004776514
44349,nitroprussid,1,0.0,-0.014187763786885238
44350,mazur,2,1.0,0.00493234105882357
44351,alesia,1,0.0,-0.05052503440350878
44352,adcetri,20,0.35,-0.02009190162993599
44353,sintetica,1,0.0,-0.021793440349397543
44354,mosh,18,0.6111111111111112,0.012958919770978463
44355,pipe,312,0.5032051282051282,0.002632815475785232
44356,adrift,5,0.8,0.0009631732428964165
44357,gretha,1,0.0,-0.013078824924214444
44358,jiangnan,1,1.0,0.017101683756979992
44359,avsola,2,1.0,0.004017643624305489
44360,anji,3,0.6666666666666666,0.026116757700914
44361,migalastat,14,0.35714285714285715,0.00810723807895576
44362,asociado,4,0.75,-0.00149313046070565
44363,vise,1,1.0,0.004782883037527612
44364,ogonnaya,1,1.0,0.02228206534135239
44365,palacio,2,1.0,0.011011139530557063
44366,adren,2,0.0,-0.024443119584506567
44367,kesko,6,0.0,-0.019587463863428353
44368,opap,3,1.0,0.013209294254689835
44369,nassetta,7,0.7142857142857143,0.004271972439477536
44370,conformi,13,0.46153846153846156,-0.07036217929640234
44371,sinibaldi,1,1.0,0.010021612026548657
44372,korfiati,2,0.0,-0.005889229937207065
44373,pkl,1,1.0,0.000132852024830786
44374,sanmen,6,0.5,-0.000731497126560233
44375,word,677,0.5155096011816839,0.0003983720885568438
44376,dingshenggao,1,0.0,-0.0247260827884153
44377,fortissimo,2,0.0,-0.08057721135214434
44378,boaz,4,0.5,0.002298062006302864
44379,programm,607,0.4942339373970346,0.00012733112956661084
44380,jde,4,0.25,-0.01823891911431238
44381,enfortumab,7,0.7142857142857143,0.001842938586122241
44382,toxictwitt,1,1.0,0.04586312875598072
44383,jamex,1,0.0,-0.005092649375312367
44384,fleshman,1,0.0,-0.0027441571744647045
44385,joynet,2,1.0,0.023300009667896682
44386,instant,175,0.4857142857142857,0.01081781962325367
44387,tiktok,14,0.7142857142857143,0.005889108964173531
44388,gemri,1,0.0,-0.00502006021637426
44389,dach,3,0.0,-0.007513038649420521
44390,stringham,2,0.5,0.00134149056092721
44391,neurotolog,1,1.0,0.016022085987012987
44392,waffl,14,0.42857142857142855,0.000359182314387186
44393,nso,18,0.05555555555555555,-0.01034354964082331
44394,prosperwork,1,1.0,0.005969193027764654
44395,tuzun,2,0.5,0.01666726432696189
44396,cspa,1,1.0,0.01428323570967742
44397,santosh,1,1.0,0.0009416885890410543
44398,cherki,1,0.0,-0.02306545539239202
44399,schoell,1,0.0,-0.07153743408831903
44400,pyrrhic,5,0.8,0.006458238458442419
44401,dealmin,1,0.0,-0.024256704863993304
44402,biller,2,0.0,-0.0031391401239937765
44403,ayurveda,1,1.0,0.0009416885890410543
44404,opsec,1,1.0,0.002275136986276757
44405,tremont,5,0.0,-0.045780976934153464
44406,cologni,1,1.0,0.00285225416550114
44407,killick,1,0.0,-0.0014221585164938151
44408,sweeter,13,0.5384615384615384,0.008479500972032202
44409,oxbryta,3,1.0,0.034103933252246074
44410,tenapanor,13,0.6153846153846154,0.1071148415070884
44411,starlix,1,0.0,-0.0009478195344090123
44412,ewert,1,0.0,-0.008812555674897067
44413,mening,2,0.5,-0.0007614368006665442
44414,ginivan,1,1.0,9.980400843897022e-05
44415,daré,11,0.36363636363636365,0.01120843560293769
44416,lauch,1,1.0,0.004411993407003011
44417,oechslin,2,1.0,0.009896417264900616
44418,kippur,3,0.3333333333333333,-0.044700692322711434
44419,aamco,1,1.0,0.004814918652596723
44420,kienl,2,1.0,1.9599488004722048e-05
44421,paresh,54,0.5555555555555556,-0.006654922888529434
44422,trapaça,2,0.5,0.017749114951525445
44423,conch,1,1.0,0.01865709712146317
44424,mclevish,1,1.0,0.017858950905027926
44425,emira,7,0.7142857142857143,0.001852115373468953
44426,appear,2077,0.4718343765045739,-0.0015608677606460252
44427,donerail,3,1.0,0.025857267030479636
44428,baysid,2,0.5,-0.003563456222049465
44429,bestial,3,0.0,-0.00843584489785219
44430,conmex,4,0.25,-0.009683825826369369
44431,ssha,1,1.0,0.02457650740201577
44432,magnetrol,2,0.0,-0.011292616880495555
44433,shreegop,1,0.0,-0.028501306306930745
44434,svedka,9,0.6666666666666666,0.009341217806703354
44435,djusiq,1,1.0,0.014036657499121093
44436,apnea,29,0.5172413793103449,0.002747759800929297
44437,mainstay,118,0.4661016949152542,-0.0012716966620116763
44438,rielli,9,0.4444444444444444,-0.004131783667480928
44439,acu,4,0.5,0.008776760121992813
44440,scarpa,1,1.0,0.000384258
44441,gang,42,0.40476190476190477,-0.009124175651191543
44442,etql,1,1.0,0.00880800861876824
44443,hong,2142,0.4892623716153128,-4.37702475417455e-05
44444,mediaset,41,0.5121951219512195,0.002929703685673252
44445,simplifi,497,0.4708249496981891,0.0001480730905947802
44446,oda,1,0.0,-0.001274312798536772
44447,transco,6,0.5,0.0012160065686228191
44448,cheme,13,0.5384615384615384,0.01633379656100334
44449,ohndai,1,1.0,0.0011314513633596474
44450,overt,11,0.5454545454545454,0.003396545827006739
44451,multimillionair,10,0.6,0.007127880503050517
44452,cabp,5,0.8,0.10457946453426478
44453,herbst,92,0.5543478260869565,0.0049609772927424935
44454,leighton,16,0.375,-0.015176963963518466
44455,gerrymand,2,0.5,-0.003927825566470517
44456,journalist,515,0.44271844660194176,-0.0030783353167422437
44457,heck,12,0.4166666666666667,-0.00114795743394156
44458,ruppert,2,0.0,-0.023044972225551446
44459,skywest,32,0.5625,0.011108022430676172
44460,sibon,1,0.0,-0.02073112992879253
44461,staunch,31,0.6451612903225806,0.006336702380378233
44462,heart,889,0.5028121484814398,-0.0023200234524811993
44463,airopack,9,0.7777777777777778,0.004590775948307791
44464,yamaha,11,0.18181818181818182,-0.001809618600290445
44465,moul,1,0.0,-0.0075941926391021345
44466,jezebel,1,0.0,-0.013807685106271657
44467,replet,2,0.5,-0.0003929730532527169
44468,sirpafc,2,0.5,0.03933475740404035
44469,sassuolo,1,0.0,-0.008307199069651761
44470,bradar,3,0.0,-0.02574583339802604
44471,mznstx,3,0.6666666666666666,-0.008222744399470815
44472,kundozerov,2,0.0,-0.040835341106226615
44473,inflarx,7,0.14285714285714285,-0.027012658734344535
44474,reassembl,1,0.0,-0.005765758095980965
44475,capvi,2,0.0,-0.005698289617515663
44476,butan,16,0.0625,-0.009048965697494913
44477,nodal,1,1.0,0.0032772409999999997
44478,tamoxifen,1,1.0,0.001395229181388717
44479,univers,1419,0.4728682170542636,-0.0013023138183035038
44480,soundwav,3,0.6666666666666666,-0.0007243246107732377
44481,wail,1,0.0,-0.20378012705776166
44482,immedia,1,1.0,0.02089431317856085
44483,harmonica,2,0.5,0.10234143938579077
44484,poa,1,1.0,0.01569480266666671
44485,yee,78,0.4358974358974359,-0.017392977942061655
44486,investmentbank,1,1.0,0.02241364562068965
44487,sunrail,1,0.0,-0.0105701033946489
44488,doyu,1,0.0,-0.04271243278260864
44489,hul,2,0.5,-0.042095293629359744
44490,cnpc,97,0.5773195876288659,0.001597627713403143
44491,avillion,1,1.0,0.005477314075332315
44492,marcegaglia,11,0.45454545454545453,0.00138549013447816
44493,akdag,1,1.0,0.010747417897343835
44494,arturo,8,0.375,-0.004225785785357018
44495,bakhru,1,0.0,-0.00776874943891406
44496,fintrac,4,0.0,-0.01431212610180988
44497,rankl,19,0.5263157894736842,-0.008599904626748095
44498,gavilon,12,0.8333333333333334,0.0036735137050083137
44499,pahrump,1,1.0,0.0003120146315789326
44500,moscovici,2,0.5,-0.010395745985489245
44501,writeback,1,0.0,-0.0036578202542678078
44502,boqiang,2,1.0,0.0069092136855604044
44503,toisa,1,1.0,0.001956446171502645
44504,siggi,4,0.5,-0.017771844120303155
44505,marle,1,0.0,-0.0070812482865940845
44506,nep,18,0.16666666666666666,-0.015762655987676413
44507,tano,2,0.5,-0.001240417342526035
44508,iveco,14,0.42857142857142855,-0.006083973611340753
44509,edouard,14,0.5714285714285714,0.0038249139476599007
44510,mineração,5,0.6,0.015336304325730651
44511,interxion,12,0.5,0.007649417500855026
44512,melnick,1,0.0,-0.013816564221859642
44513,spiridelli,1,0.0,-0.0003517813925444373
44514,hodogaya,2,1.0,0.0024777051862784182
44515,zara,44,0.5227272727272727,0.004051282702532205
44516,topnew,104,0.4807692307692308,-0.0005396486883927897
44517,autonom,696,0.4899425287356322,0.0004976529274041945
44518,perlmutt,10,0.8,0.007038470634486989
44519,ktwo,1,1.0,0.002291270432138188
44520,peddi,2,1.0,0.03815189957052547
44521,fillit,3,0.0,-0.01277019601004404
44522,greycourt,1,1.0,0.010318484147588784
44523,mashreq,1,1.0,0.0058084678436214
44524,pueblo,8,0.5,-0.0034963478996353752
44525,kobr,1,1.0,0.002603523439595184
44526,viracta,1,0.0,-0.029714040950437337
44527,incentivis,35,0.5142857142857142,-0.002893765220189514
44528,ciss,1,0.0,-0.02519213155409223
44529,ericb,2,0.5,0.08162298373755497
44530,intershop,1,1.0,0.05378466534805785
44531,erd,2,0.5,-0.004916097314749773
44532,pancanadian,1,1.0,0.04886186102798983
44533,benralizumab,11,1.0,0.012592603119492922
44534,noam,1,1.0,0.021970244278688527
44535,ipi,12,0.5,0.02258019252353023
44536,sy,19,0.42105263157894735,-0.025467834697570427
44537,unlev,7,0.5714285714285714,0.013043179934801918
44538,jiandani,1,1.0,0.002366469132720711
44539,gnf,2,1.0,0.0030534245091708425
44540,dougherti,9,0.4444444444444444,-0.0059700160650688104
44541,flyadeal,12,0.3333333333333333,0.001196481824216691
44542,enmax,1,0.0,-0.0012755530042193848
44543,berkeley,74,0.527027027027027,-0.000455005606588239
44544,maris,1,0.0,-0.011997832443514765
44545,sanok,4,0.0,-0.010229277859809222
44546,guess,165,0.48484848484848486,-0.00027073917747287454
44547,west,1744,0.4994266055045872,-4.5027430885755286e-05
44548,osman,1,0.0,-0.009541012747918305
44549,warbp,1,1.0,0.004714242140396206
44550,inrockupt,3,0.0,-0.003946366348894941
44551,harborview,2,0.5,0.0004798813968581667
44552,persist,479,0.4572025052192067,-0.008312182237290603
44553,américa,5,0.4,-0.0077652900065780794
44554,vertera,1,0.0,-0.02020643027527724
44555,wenner,3,0.3333333333333333,-0.0016615115823813656
44556,tightrop,9,0.2222222222222222,-0.0026329087195818006
44557,guomin,1,0.0,-0.06989094500000001
44558,caper,2,1.0,0.013865535494893277
44559,hre,1,0.0,-0.0039090969401842654
44560,goldenberg,2,0.5,0.054018254842603586
44561,pctfor,1,1.0,0.005077815761786618
44562,haberkorn,1,0.0,-0.011717738574412532
44563,height,188,0.46808510638297873,-0.001893700167798945
44564,perkinelm,32,0.25,-0.007005828775594096
44565,benin,1,0.0,-0.017168889658743615
44566,rtn,4,0.5,-0.011234424253876706
44567,had,1,0.0,-0.021232191360274568
44568,accommod,279,0.5053763440860215,0.0011475713641583153
44569,eloxatin,1,0.0,-0.004050027525354884
44570,romer,4,0.75,0.002369245586813536
44571,ervebo,8,0.75,0.0027228910518511396
44572,curriculum,9,0.4444444444444444,-0.005956255565612803
44573,konjit,1,0.0,-0.04546865766284802
44574,resold,18,0.4444444444444444,0.0025777392827025813
44575,mirror,276,0.43478260869565216,-0.0023476409020351183
44576,tilak,23,0.391304347826087,-0.019262632548484072
44577,wtbs,7,1.0,0.004563085109545934
44578,crocodil,6,0.8333333333333334,0.005338447480355032
44579,shipmanag,2,0.5,0.027675657839387177
44580,midsumm,4,0.5,0.0008072563552556755
44581,jash,1,1.0,0.004390956319957053
44582,jeannot,3,0.0,-0.0023720435054537872
44583,mittleman,2,0.5,-0.006172967410745523
44584,kok,5,0.0,-0.006274615342228049
44585,ywakzg,1,0.0,-0.009792861704074741
44586,nelamangala,1,1.0,0.0005194204712411282
44587,grp,3,1.0,0.010695659439178655
44588,beyer,6,0.6666666666666666,0.0065313259695951205
44589,saleseste,1,1.0,0.00555152241073387
44590,mountain,461,0.5075921908893709,-0.004527615569234227
44591,inning,20,0.4,0.012797173390819197
44592,adventur,55,0.45454545454545453,0.000228120175279537
44593,lbc,16,0.4375,-0.0014962394211291783
44594,cartier,24,0.5416666666666666,0.012469244114623843
44595,representacion,16,0.625,0.0005290646613872081
44596,maqubela,1,1.0,0.00122523387829255
44597,nill,2,0.5,-0.011621180896885346
44598,ravindra,3,0.3333333333333333,-0.0014261087432171481
44599,sed,2,0.0,-0.02692777077460966
44600,huberman,1,0.0,-0.0012103996463179653
44601,ramsey,12,0.5833333333333334,-0.026234230060338894
44602,duignan,16,0.5,-0.0007405579085418804
44603,haircar,1,0.0,-0.051317722640881004
44604,disturb,73,0.4246575342465753,-0.01257739191496149
44605,tetanus,5,0.4,0.0038987921923385504
44606,rathod,1,0.0,-0.0008685327173377451
44607,pccs,1,0.0,-0.0014577015214786487
44608,tcu,22,0.5,-0.0005322670276718261
44609,eurasiat,1,0.0,-0.0067464977914439535
44610,josserand,1,1.0,0.00023266030769228223
44611,christianconcertalert,1,1.0,0.006048745999999972
